Hogar,ID Individuo,Núcleo,PaísOrigen,TieneDNI,EdadMeses,Sexo,RelconJefeFlia,Educacion,EstuActual,Trabaja,NoTrabBusca,SiTrabHaceCuanto,SiTrabFormal,Ocupacion,ProbSalud,DiscaCroni,Embarazo,RecibePlanSocial,TipoPlanSocial1,TipoPlanSocial2,IngTrab,IngPlan,EdadHijoMenorMess,CantTotalDePers,CantTotalDeMuj,CantPersSinProbSal,CantTotalHijos,CantTotalHijMen18,CantJefHog,CantPersTrab,CantPersTrabForm,CantEmb,CantEnfCron,CantPersEdadTrab2560,Barrio,Zona,Sede,TiempoViveBarrio,TiempoViveCasa,DimCasa,AmbCasa,CantCamas,CantPersCasa,EstPropCasa,Inunda,Viento,Humeda,Inestable,OtraSit,PoseeTerrenoAdec,UsoVDE,MatTecho,MatParedes,TipoPiso,EstadoTecho,EstadoPared,EstadoPiso,EstPropTerreno,UbicTerreno,SitDomTerreno,HundimientoTerreno,PozoNegroTerreno,NoEspacioTerreno,CañosEscPisoTerreno,InundacionesTerreno,MatConst,TieneTerrenoVDE,Campo39,AccesoAgua,Baño,ConexionLuz,ConexionAgua,ElimSanitaria,ComoCocina,Prioridad,
58621,5862002,1,Argentina,Si,236,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,Si,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,2400,0,4,4,2,4,2,2,2,1,1,,,0,"Juan Manuel de Rosas, Capital",Córdoba Capital,02 - Cordoba,8,2,56,3,5,5,03 - Prestada,No,No,No,No,No,Si,04 - Vivienda Unica,01 - Chapa,02 - Bloques de cemento,01 - Cemento,01 - Bueno,01 - Bueno,01 - Bueno,03 - Prestado,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,Si,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","03 - Si, con medidor particular","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
58641,5864001,1,Argentina,Si,830,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,Jubilado,Diabetes,No,No,Si,Pension,Ninguno,0,,147,2,,1,1,1,1,,,,,0,"Los Lapachitos, Posadas",Posadas,05 - Misiones,,,,,,,,,,,,,,,,,,,,,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,,,,,,,,No es AUH
58751,5875001,1,Paraguay,No,328,Femenino,Jefe de Hogar,08 - Secundaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,0,0,60,2,2,2,1,1,1,,,,,1,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03 - Media-Alta,No es AUH
5881,588001,1,Paraguay,Si,523,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,No,No,,,Ama de Casa,Ninguno,No,No,No,Ninguno,Ninguno,1600,0,27,12,8,10,9,8,1,2,,,,2,"Puente de Fierro, La Plata",La Plata,04 - Gran La Plata,4,4,63,5,6,12,01 - Propia,No,Si,Si,Si,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,03 - Regular (con título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa",01 - No tiene,"01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,01 - Brasera a leña,04 - Alta,No es AUH
5891,589001,1,Argentina,Si,302,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,4000,640,34,4,2,3,2,2,2,1,,,,1,"La Cariñosa, Rosario",Rosario,08 - Rosario,5,5,21,1,3,4,01 - Propia,No,Si,Si,No,No,Si,04 - Vivienda Unica,01 - Chapa,03 - Chapa,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,01 - No tiene,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",03 - Camión,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
5891,589002,1,Argentina,Si,291,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,2,No,Empleado de Fábrica,Ninguno,No,No,No,AUH,Ninguno,4000,640,34,4,2,3,2,2,2,1,,,,1,"La Cariñosa, Rosario",Rosario,08 - Rosario,5,5,21,1,3,4,01 - Propia,No,Si,Si,No,No,Si,04 - Vivienda Unica,01 - Chapa,03 - Chapa,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,01 - No tiene,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",03 - Camión,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
5901,590001,1,Argentina,Si,547,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,2,No,Chofer/Camionero,Otra,No,No,No,Ninguno,Ninguno,8000,0,182,3,1,2,2,2,1,1,,,,1,"La Tablita, Escobar",Escobar,01 - Buenos Aires,20,20,10,2,3,3,01 - Propia,Si,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,Si,Si,03 - Vivienda única,05 - Le pide a un vecino,01 - No tiene,"03 - Si, con medidor particular",05 - Pozo / Aljibe,04 - Otro,03 - Garrafa,03 - Media-Alta,No es AUH
5921,592002,1,Argentina,Si,392,Masculino,Jefe de Hogar,01 - Ninguno,No,Si,,3,No,Vendedor,Ninguno,No,No,No,AUH,Ninguno,1600,430,42,4,1,4,2,2,2,1,,,,1,"Los Pumitas, Rosario",Rosario,08 - Rosario,20,20,16,1,2,4,01 - Propia,Si,Si,Si,Si,No,Si,04 - Vivienda Unica,01 - Chapa,03 - Chapa,04 - Tierra / Alfombra sobre tierra,01 - Bueno,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,Si,No,,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,01 - Brasera a leña,03 - Media-Alta,No es AUH
5931,593001,1,Argentina,Si,308,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,3000,740,12,6,2,3,4,4,1,1,,,,2,"La Carolina 2, Florencio Varela",Florencio Varela,01 - Buenos Aires,,,24,2,4,6,01 - Propia,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,01 - Bueno,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
5951,595001,1,Paraguay,Si,418,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,,,,Ama de Casa,Otra,No,No,No,Ninguno,Ninguno,4500,0,32,4,2,1,2,2,2,1,1,,,2,"San Atilio - Santa Rosa, Jose C Paz",Jose C. Paz,01 - Buenos Aires,,,16,1,4,5,01 - Propia,No,Si,No,No,No,,,05 - Madera,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
5951,595002,1,Paraguay,Si,460,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,,Si,,1,Si,Empleado de Comercio,Ninguno,No,No,No,Ninguno,Ninguno,4500,0,32,4,2,1,2,2,2,1,1,,,2,"San Atilio - Santa Rosa, Jose C Paz",Jose C. Paz,01 - Buenos Aires,,,16,1,4,5,01 - Propia,No,Si,No,No,No,,,05 - Madera,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
5971,597001,1,Argentina,No,217,Femenino,Jefe de Hogar,05 - Primaria Completa,No,Si,,,No,Ofrece Servicios por Cuenta Propia,Ninguno,No,No,No,Ninguno,Ninguno,2000,0,10,2,1,2,1,1,1,1,,,,0,"Villa Nueva, Berisso",Berisso,04 - Gran La Plata,4,4,18,1,3,4,03 - Prestada,No,No,No,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,03 - Prestado,01 - Donde vive ahora,03 - Regular (con título de propiedad),Si,No,No,Si,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
6011,601002,1,Argentina,Si,378,Femenino,Jefe de Hogar,08 - Secundaria Completa,,No,,,,Ama de Casa,Respiratorio,No,No,No,Ninguno,Ninguno,1300,0,62,3,2,1,1,1,2,1,,,,2,"Belen, Posadas",Posadas,05 - Misiones,,,15,1,2,3,01 - Propia,No,No,Si,No,No,Si,02 - Dormitorio Adicional,04 - Lona / Cartón / Adobe,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,Si,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6021,602001,1,Argentina,Si,434,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,No Trabaja,Respiratorio,No,No,Si,Argentina Trabaja,Ninguno,0,,71,5,2,1,3,3,2,,,,1,2,"Sol y Verde, José C. Paz",José C. Paz,01 - Buenos Aires,2,2,35,2,4,6,01 - Propia,No,Si,No,Si,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6021,602002,1,Argentina,Si,389,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,Cartonero,Otra,Si,No,No,Ninguno,Ninguno,0,0,71,5,2,1,3,3,2,,,,1,2,"Sol y Verde, José C. Paz",José C. Paz,01 - Buenos Aires,2,2,35,2,4,6,01 - Propia,No,Si,No,Si,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6031,603001,1,Argentina,Si,376,Masculino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,3,Si,Empleado de Fábrica,Ninguno,No,No,No,Ninguno,Ninguno,4000,0,36,4,1,2,2,2,1,1,1,,,1,"El Trencito, Córdoba",Córdoba Interior,02 - Cordoba,3,3,20,2,4,4,01 - Propia,Si,Si,Si,No,No,Si,02 - Dormitorio Adicional,06 - Teja o Losa,05 - Ladrillo,01 - Cemento,02 - Reparable,01 - Bueno,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,03 - Dentro de la casa,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,02 - Media-Baja,No es AUH
6041,604001,1,Argentina,Si,520,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,No,No,,,Ama de Casa,Ninguno,No,No,No,Ninguno,Ninguno,2700,0,289,4,1,4,2,0,2,1,,,,3,"Las Palmeras, La Plata",La Plata,04 - Gran La Plata,10,10,36,3,4,6,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,03 - Dentro de la casa,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6041,604002,1,Argentina,Si,610,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,3,No,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,2700,0,289,4,1,4,2,0,2,1,,,,3,"Las Palmeras, La Plata",La Plata,04 - Gran La Plata,10,10,36,3,4,6,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,03 - Dentro de la casa,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6051,605001,1,Argentina,Si,449,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,No,No,,,No Trabaja,Ninguno,No,No,Si,Otro,Ninguno,2000,,7,5,2,4,3,3,1,1,1,,,2,"El Futuro, La Plata",La Plata,04 - Gran La Plata,0,0,,2,3,5,03 - Prestada,Si,Si,Si,Si,No,,,01 - Chapa,03 - Chapa,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,04 - Otra Situacion,01 - Donde vive ahora,,No,No,No,No,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,01 - No tiene,"04 - Si, irregular (""colgado"")",02 - Agua corriente regular,01 - No tiene,03 - Garrafa,04 - Alta,No es AUH
6061,606001,1,Paraguay,Si,407,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,3,No,Empleada Doméstica,Otra,No,No,No,Ninguno,Ninguno,2700,0,82,5,2,2,4,2,1,1,,,,1,"Haras del Trujui, Moreno",Moreno,01 - Buenos Aires,2,2,21,1,2,3,01 - Propia,Si,Si,Si,No,No,,,01 - Chapa,07 - Madera,02 - Ladrillo,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,01 - No tiene,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
6071,607001,1,Argentina,Si,336,Femenino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,No,Empleada Doméstica,Ninguno,No,Si,No,Ninguno,Ninguno,3000,0,108,3,1,3,1,1,2,2,,1,,2,"Manantiales, Posadas",Posadas,05 - Misiones,,,9,1,3,3,01 - Propia,Si,Si,Si,Si,No,Si,04 - Vivienda Unica,04 - Lona / Cartón / Adobe,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,Si,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,01 - Baja,No es AUH
6071,607002,1,Argentina,Si,381,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,No,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,3000,0,108,3,1,3,1,1,2,2,,1,,2,"Manantiales, Posadas",Posadas,05 - Misiones,,,9,1,3,3,01 - Propia,Si,Si,Si,Si,No,Si,04 - Vivienda Unica,04 - Lona / Cartón / Adobe,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,Si,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,01 - Baja,No es AUH
6081,608001,1,Paraguay,Si,267,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,No,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,2000,0,6,3,1,3,1,1,2,1,,,,0,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,1,1,9,1,2,3,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,01 - No tiene,"04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,01 - No tiene,03 - Garrafa,02 - Media-Baja,No es AUH
6081,608002,1,Paraguay,No,255,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,Si,,No,Changarín,Ninguno,No,No,No,Ninguno,Ninguno,2000,0,6,3,1,3,1,1,2,1,,,,0,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,1,1,9,1,2,3,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,01 - No tiene,"04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,01 - No tiene,03 - Garrafa,02 - Media-Baja,No es AUH
6091,609002,1,Argentina,Si,387,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,3,No,Changarín,Ninguno,No,No,No,AUH,Ninguno,3000,650,65,5,2,4,3,3,2,1,,,1,2,"Vista Alegre, Ezeiza",Ezeiza,01 - Buenos Aires,,,35,2,4,5,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,03 - Irrecuperable,03 - Irrecuperable,03 - Prestado,01 - Donde vive ahora,03 - Regular (con título de propiedad),No,No,No,No,Si,No,Si,02 - Dormitorio adicional,01 - No tiene,"02 - Si, dentro de la casa","02 - Si, con medidor comunitario",06 -Otro,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
61,6001,1,Argentina,Si,639,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,3,No,Vendedor,Adicciones,No,No,Si,Otro,Ninguno,2430,,205,3,1,1,1,1,1,2,,,,2,"El Triunfo, La Matanza",La Matanza,01 - Buenos Aires,3,3,12,1,3,4,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,03 - Chapa,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
6101,610001,1,Argentina,Si,329,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,No,,,No Trabaja,Ninguno,No,No,Si,Otro,Ninguno,0,,24,5,2,4,3,3,2,,,,1,2,"El Fortín, La Matanza",La Matanza,01 - Buenos Aires,1,1,6,1,3,5,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,02 - Ladrillo,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,01 - No tiene,"04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,04 - Otro,03 - Garrafa,04 - Alta,No es AUH
6101,610002,1,Argentina,Si,642,Masculino,Jefe de Hogar,05 - Primaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,0,0,24,5,2,4,3,3,2,,,,1,2,"El Fortín, La Matanza",La Matanza,01 - Buenos Aires,1,1,6,1,3,5,01 - Propia,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,02 - Ladrillo,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,01 - No tiene,"04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,04 - Otro,03 - Garrafa,04 - Alta,No es AUH
611,61001,1,Argentina,Si,391,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,Ama de Casa,Otra,Si,No,No,AUH,Ninguno,2000,440,19,4,3,2,2,2,1,1,,,2,2,"19 de Septiembre, La Matanza",La Matanza,01 - Buenos Aires,1,1,24,3,4,4,01 - Propia,No,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6121,612001,1,Paraguay,Si,345,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,1,No,Albañil/Obrero Construcción,Respiratorio,No,No,Si,AUH,Ninguno,2400,,11,4,2,3,2,2,1,1,,,,1,"Atalaya, Moreno",Moreno,01 - Buenos Aires,1,1,6,1,2,4,03 - Prestada,Si,Si,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,03 - En otro sector del mismo barrio,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
6141,614001,1,Bolivia,Si,254,Femenino,Jefe de Hogar,08 - Secundaria Completa,No,No,No,,,Ama de Casa,Otra,No,No,No,Ninguno,Ninguno,0,0,23,2,1,1,1,1,1,,,,,0,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,3,3,9,1,2,2,01 - Propia,Si,Si,No,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,02 - Dormitorio adicional,02 - Comunitario,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,02 - Media-Baja,No es AUH
6142,614004,2,Bolivia,Si,510,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,1,No,Changarín,Otra,No,No,No,Ninguno,Ninguno,1200,0,181,5,1,2,3,2,1,2,,,,2,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,3,3,9,1,2,2,01 - Propia,Si,Si,No,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,02 - Dormitorio adicional,02 - Comunitario,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,02 - Media-Baja,No es AUH
6151,615001,1,Argentina,Si,303,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,2,No,Changarín,Ninguno,No,No,No,Ninguno,Ninguno,1000,0,38,4,1,2,2,2,2,1,,,2,1,"Los Lapachitos, Posadas",Posadas,05 - Misiones,4,4,18,2,4,4,01 - Propia,No,Si,Si,Si,No,Si,04 - Vivienda Unica,01 - Chapa,07 - Madera,02 - Ladrillo,03 - Irrecuperable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
6171,617001,1,Argentina,No,352,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,1600,1075,24,7,3,6,5,5,1,1,,,,2,"La Tablita, Escobar",Escobar,01 - Buenos Aires,30,14,54,3,4,14,01 - Propia,No,Si,Si,No,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,01 - Bueno,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,03 - Regular (con título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
